stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
CSF02080;Eper utca;47.480764;18.992613;CSF02080;1;;;
CSF02085;Marton aron ter;47.481813;18.998822;CSF02085;1;;;
CSF02086;Zajzon utca;47.479638;19.000876;CSF02086;1;;;
CSF02088;Tomos utca;47.477791;19.002536;CSF02088;1;;;
CSF02091;Nagyszalonta koz;47.475399;19.004096;CSF02091;1;;;
CSF02093;Bereck utca;47.473458;19.007899;CSF02093;1;;;
CSF02094;Sumegvar utca;47.469541;19.013049;CSF02094;1;;;
CSF02097;Suveg utca;47.481319;19.004749;CSF02097;1;;;
CSF02101;Farkasreti temeto;47.483920;19.005774;CSF02101;1;;;
CSF02105;Hegyteto utca;47.484562;19.009576;CSF02105;1;;;
CSF02107;Sion lepcso;47.485311;19.016436;CSF02107;1;;;
CSF02108;Brezno lepcso;47.484044;19.020842;CSF02108;1;;;
CSF02111;Zolyomi ut;47.483374;19.022847;CSF02111;1;;;
CSF02114;Feherlo utca;47.478212;19.025558;CSF02114;1;;;
CSF02115;Alsohegy utca;47.482567;19.030251;CSF02115;1;;;
CSF02122;Dioszegi ut (Verellato Szolgalat);47.478524;19.031640;CSF02122;1;;;
CSF02123;Vinceller utca;47.476470;19.035813;CSF02123;1;;;
CSF02129;Szuret utca;47.480255;19.036468;CSF02129;1;;;
CSF02130;Igloi utca;47.483444;19.040108;CSF02130;1;;;
CSF02132;Balogh Tihamer utca;47.481785;19.043055;CSF02132;1;;;
CSF02135;Kelenhegyi lepcso;47.481582;19.045276;CSF02135;1;;;
CSF02136;Rezeda utca;47.483295;19.043598;CSF02136;1;;;
CSF02149;Gardonyi ter;47.480257;19.051680;CSF02149;1;;;
CSF02152;Budafoki ut / Karinthy Frigyes ut;47.476055;19.053354;CSF02152;1;;;
CSF02159;Szep utca;47.431146;18.980074;CSF02159;1;;;
CSF02162;Dulo ut;47.427516;18.979634;CSF02162;1;;;
CSF02165;BAH-csomopont;47.487250;19.024242;CSF02165;1;;;
CSF02172;Budaorsi ut / Villanyi ut;47.484045;19.026876;CSF02172;1;;;
CSF02176;Kosztolanyi Dezso ter;47.475242;19.040456;CSF02176;1;;;
CSF02211;Herend utca;47.446973;19.033491;CSF02211;1;;;
CSF02214;Puskas Tivadar utca;47.460408;19.033515;CSF02214;1;;;
CSF02217;Rupphegyi ut;47.463148;18.984662;CSF02217;1;;;
CSF02220;Kelenfoldi autobuszgarazs;47.473284;19.029979;CSF02220;1;;;
CSF02225;Petofi hid, budai hidfo;47.476665;19.058989;CSF02225;1;;;
CSF02229;Gazdagreti ter;47.473295;18.992595;CSF02229;1;;;
CSF02232;orsoddulo;47.455223;18.993411;CSF02232;1;;;
CSF02234;Kelenfoldi Eromu;47.464501;19.052965;CSF02234;1;;;
CSF02243;Regos koz;47.468441;19.003426;CSF02243;1;;;
CSF02245;Torbagy utca;47.467890;18.998604;CSF02245;1;;;
CSF02246;Elopatak utca;47.471331;19.010720;CSF02246;1;;;
CSF02252;Peto Intezet (Villanyi ut);47.481761;19.032765;CSF02252;1;;;
CSF02255;Menesi ut;47.481753;19.038251;CSF02255;1;;;
CSF02262;Holloko utca;47.475527;19.030140;CSF02262;1;;;
CSF02265;allvany utca;47.445443;19.028353;CSF02265;1;;;
CSF02266;Madarhegy;47.462064;18.993537;CSF02266;1;;;
CSF02269;Csilleberc, KFKI;47.486784;18.954501;CSF02269;1;;;
CSF02271;KFKI etterem;47.489067;18.958800;CSF02271;1;;;
CSF02272;Magas ut;47.490397;18.961024;CSF02272;1;;;
CSF02276;Ho utca;47.486471;18.992162;CSF02276;1;;;
CSF02278;Hajnalka utca;47.485127;18.994068;CSF02278;1;;;
CSF02280;Tamasi aron utca;47.493608;19.002505;CSF02280;1;;;
CSF02281;Martonhegyi ut;47.490361;19.002280;CSF02281;1;;;
CSF02283;Kempelen Farkas utca;47.487991;19.004093;CSF02283;1;;;
CSF02286;Boldog Terez anya ter;47.488776;19.006892;CSF02286;1;;;
CSF02288;Burok utca;47.491349;19.009664;CSF02288;1;;;
CSF02291;Nemetvolgyi ut;47.493037;19.012055;CSF02291;1;;;
CSF02293;Apor Vilmos ter;47.490801;19.014345;CSF02293;1;;;
CSF02297;Vas Gereben utca;47.489199;19.009649;CSF02297;1;;;
CSF02298;Zolyomi lepcso;47.490320;19.012017;CSF02298;1;;;
CSF02307;Kiss Janos altabornagy utca;47.492270;19.016650;CSF02307;1;;;
CSF02311;Tartsay Vilmos utca;47.492387;19.024075;CSF02311;1;;;
CSF02315;Muvesz ut;47.496221;18.984030;CSF02315;1;;;
CSF02319;Varoskut;47.500231;18.989525;CSF02319;1;;;
CSF02323;Erdei iskola;47.507276;18.994603;CSF02323;1;;;
CSF02324;Esze Tamas iskola;47.507201;18.998101;CSF02324;1;;;
CSF02326;Orgonas;47.506659;19.002833;CSF02326;1;;;
CSF02335;Maros utca;47.505649;19.021725;CSF02335;1;;;
CSF02338;Barabas Villa;47.505010;19.018733;CSF02338;1;;;
CSF02339;Temes utca;47.506768;19.015135;CSF02339;1;;;
CSF02344;Rozse koz;47.508234;19.003804;CSF02344;1;;;
CSF02347;Jozsa Bela koz;47.509235;18.999727;CSF02347;1;;;
CSF02349;Rendelointezet;47.511548;19.004758;CSF02349;1;;;
CSF02351;Viranyos ut;47.512605;19.000621;CSF02351;1;;;
CSF02352;Moholy-Nagy Muveszeti Egyetem;47.516516;18.990213;CSF02352;1;;;
CSF02355;Feszek utca;47.511784;18.997229;CSF02355;1;;;
CSF02357;Kutvolgyi lejto, Traumatologia;47.511367;19.000727;CSF02357;1;;;
CSF02361;Gyorgy Aladar utca;47.511488;18.989622;CSF02361;1;;;
CSF02365;Orvosi rendelo;47.483509;18.996014;CSF02365;1;;;
CSF02367;Hadik Andras utca;47.509907;18.994277;CSF02367;1;;;
CSF02368;Lelesz utca;47.509608;18.992999;CSF02368;1;;;
CSF02370;Felso Svabhegyi ut;47.508327;18.990302;CSF02370;1;;;
CSF02372;Varoskuti ut;47.507242;18.988279;CSF02372;1;;;
CSF02374;Galgoczy utca;47.511593;18.986448;CSF02374;1;;;
CSF02377;Zalai ut;47.511572;18.984418;CSF02377;1;;;
CSF02382;Zugliget, Libego;47.516527;18.976388;CSF02382;1;;;
CSF02383;Zugligeti ut 64.;47.516951;18.980241;CSF02383;1;;;
CSF02385;Szarvas Gabor ut;47.518028;18.983868;CSF02385;1;;;
CSF02388;Adonis utca;47.503283;18.990049;CSF02388;1;;;
CSF02389;Istenhegyi lejto;47.505558;18.992583;CSF02389;1;;;
CSF02391;ora ut;47.504629;18.997975;CSF02391;1;;;
CSF02393;Nogradi utca;47.503044;19.002441;CSF02393;1;;;
CSF02395;Pethenyi ut;47.502527;19.005875;CSF02395;1;;;
CSF02397;Szent Orban ter;47.499232;19.009016;CSF02397;1;;;
CSF02411;Kek Golyo utca;47.497737;19.020775;CSF02411;1;;;
CSF02413;Kiralyhago ter;47.495310;19.019137;CSF02413;1;;;
CSF02417;Csorsz utca;47.490378;19.024129;CSF02417;1;;;
CSF02426;Narcisz utca;47.496049;19.010903;CSF02426;1;;;
CSF02427;Tarpatak utca;47.509504;18.997324;CSF02427;1;;;
CSF02429;Vorosko utca;47.497015;19.007530;CSF02429;1;;;
CSF02431;Szendro utca;47.495323;19.004452;CSF02431;1;;;
CSF02436;Solyom utca;47.497061;19.000037;CSF02436;1;;;
CSF02437;Tamasi aron utca / Thoman Istvan utca;47.496944;18.998146;CSF02437;1;;;
CSF02443;Ordas ut;47.498396;18.980936;CSF02443;1;;;
CSF02445;ozike koz;47.499527;18.976694;CSF02445;1;;;
CSF02447;Fulemile ut;47.499619;18.972911;CSF02447;1;;;
CSF02449;Normafa, Gyermekvasut;47.500419;18.970561;CSF02449;1;;;
CSF02451;Csillagvizsgalo;47.500346;18.964800;CSF02451;1;;;
CSF02454;Csilleberc, Gyermekvasut;47.497729;18.964005;CSF02454;1;;;
CSF02456;Sotetvagas utca;47.494909;18.964643;CSF02456;1;;;
CSF02458;Svabhegy;47.497720;18.989589;CSF02458;1;;;
CSF02481;Szell Kalman ter;47.506982;19.024828;CSF02481;1;;;
CSF02484;Hunyad koz;47.511359;18.981610;CSF02484;1;;;
CSF02489;Normafa;47.502819;18.965728;CSF02489;1;;;
CSF02493;Hajos Alfred uszoda;47.519858;19.044168;CSF02493;1;;;
CSF02494;Palatinus strand;47.527912;19.047426;CSF02494;1;;;
CSF02496;Szabadteri Szinpad;47.530439;19.048682;CSF02496;1;;;
CSF02498;Szallodak (Hotels);47.533290;19.050760;CSF02498;1;;;
CSF02501;Zenelokut;47.535845;19.052474;CSF02501;1;;;
CSF02503;Margitsziget / arpad hid;47.537426;19.054143;CSF02503;1;;;
CSF02504;Tisza utca;47.523982;19.058719;CSF02504;1;;;
CSF02505;Parkmozi koz;47.522713;19.045202;CSF02505;1;;;
CSF02508;Viza utca;47.530491;19.057731;CSF02508;1;;;
CSF02509;Drava utca;47.525812;19.057831;CSF02509;1;;;
CSF02511;Jaszai Mari ter;47.512930;19.048838;CSF02511;1;;;
CSF02512;Szent Istvan park;47.518038;19.052041;CSF02512;1;;;
CSF02516;Victor Hugo utca;47.518188;19.055771;CSF02516;1;;;
CSF02521;Ipoly utca;47.520209;19.053979;CSF02521;1;;;
CSF02535;Gyongyosi utca;47.548896;19.073558;CSF02535;1;;;
CSF02539;Gyongyosi utca;47.548038;19.080937;CSF02539;1;;;
CSF02540;Cziffra Gyorgy park;47.548527;19.078545;CSF02540;1;;;
CSF02542;Gyongyosi utca;47.546420;19.089318;CSF02542;1;;;
CSF02548;Reitter Ferenc utca;47.545479;19.095182;CSF02548;1;;;
CSF02549;Futar utca;47.538197;19.089870;CSF02549;1;;;
CSF02554;Fiastyuk utca;47.540300;19.085442;CSF02554;1;;;
CSF02558;Nasznagy utca;47.543106;19.082070;CSF02558;1;;;
CSF02559;Jozsef Attila ter;47.547252;19.083900;CSF02559;1;;;
CSF02562;Fiastyuk utca;47.544299;19.079193;CSF02562;1;;;
CSF02564;Fiastyuk utca;47.546029;19.072205;CSF02564;1;;;
CSF02565;Dagaly furdo;47.538643;19.062338;CSF02565;1;;;
CSF02569;Sporttelep;47.533693;19.059213;CSF02569;1;;;
CSF02571;Karikas Frigyes utca;47.536977;19.066516;CSF02571;1;;;
CSF02574;Vag utca;47.523923;19.055898;CSF02574;1;;;
CSF02576;Pap Karoly utca;47.533642;19.074572;CSF02576;1;;;
CSF02588;Beke ter;47.529730;19.080614;CSF02588;1;;;
CSF02592;Vagany utca / Robert Karoly korut;47.524641;19.079592;CSF02592;1;;;
CSF02601;arpad hid;47.532882;19.067109;CSF02601;1;;;
CSF02609;Dozsa Gyorgy ut;47.524480;19.063158;CSF02609;1;;;
CSF02612;Lehel ter;47.517150;19.060473;CSF02612;1;;;
CSF02620;Lehel utca / Dozsa Gyorgy ut;47.520094;19.070432;CSF02620;1;;;
CSF02635;Petnehazy utca;47.531303;19.085795;CSF02635;1;;;
CSF02639;Kassak Lajos utca;47.522451;19.066500;CSF02639;1;;;
CSF02645;Szegedi ut;47.528050;19.083783;CSF02645;1;;;
CSF02650;Radnoti Miklos utca;47.515373;19.052018;CSF02650;1;;;
CSF02653;Angyalfold vasutallomas;47.549067;19.090122;CSF02653;1;;;
CSF02656;Rokolya utca;47.541754;19.091919;CSF02656;1;;;
CSF02658;Kucsma utca;47.544555;19.093549;CSF02658;1;;;
CSF02660;Rokolya utca;47.542401;19.086884;CSF02660;1;;;
CSF02663;Rozsnyay utca;47.539850;19.077159;CSF02663;1;;;
CSF02670;Hun utca;47.524090;19.075102;CSF02670;1;;;
CSF02671;Fay utca;47.534258;19.087529;CSF02671;1;;;
CSF02676;Frangepan utca;47.534457;19.082522;CSF02676;1;;;
CSF02688;arvavar utca;47.535346;19.115852;CSF02688;1;;;
CSF02692;allatkert;47.517740;19.077770;CSF02692;1;;;
CSF02694;Szechenyi furdo;47.519138;19.081808;CSF02694;1;;;
CSF02699;Bethesda utca;47.517657;19.086939;CSF02699;1;;;
CSF02702;Kozlekedesi Muzeum;47.515587;19.090322;CSF02702;1;;;
CSF02706;Olof Palme setany;47.512243;19.085307;CSF02706;1;;;
CSF02708;Dvoøak setany;47.510350;19.084278;CSF02708;1;;;
CSF02711;Zichy Geza utca;47.510232;19.090359;CSF02711;1;;;
CSF02713;Vakok Intezete;47.512841;19.093681;CSF02713;1;;;
CSF02717;Chazar Andras utca;47.505828;19.091398;CSF02717;1;;;
CSF02718;Stefania ut / Thokoly ut;47.508411;19.094857;CSF02718;1;;;
CSF02735;Egressy ut / Stefania ut;47.504743;19.100424;CSF02735;1;;;
CSF02737;Szobranc koz;47.503237;19.103797;CSF02737;1;;;
CSF02743;Egressy ut / Hungaria korut;47.506959;19.104710;CSF02743;1;;;
CSF02745;Jeszenak Janos utca;47.511671;19.125341;CSF02745;1;;;
CSF02746;Rona utca;47.506180;19.123479;CSF02746;1;;;
CSF02765;almos vezer utja;47.507221;19.140643;CSF02765;1;;;
CSF02768;Furedi utca / Ond vezer utja;47.506352;19.141684;CSF02768;1;;;
CSF02769;Ond vezer park;47.506361;19.146678;CSF02769;1;;;
CSF02771;Ond vezer utja / Szentmihalyi ut;47.507469;19.150268;CSF02771;1;;;
CSF02775;Furedi utca / Szentmihalyi ut;47.510763;19.147254;CSF02775;1;;;
CSF02777;Cserto utca;47.512756;19.146642;CSF02777;1;;;
CSF02781;Zsalya utca;47.515968;19.143279;CSF02781;1;;;
CSF02783;Fischer Istvan utca;47.515137;19.139547;CSF02783;1;;;
CSF02786;Vezer utca / Fogarasi ut;47.513479;19.136924;CSF02786;1;;;
CSF02791;Mogyorodi ut;47.517459;19.130153;CSF02791;1;;;
CSF02795;Egressy ter;47.514600;19.119771;CSF02795;1;;;
CSF02800;Turan utca;47.516965;19.123437;CSF02800;1;;;
CSF02804;Egressy ut / Vezer utca;47.519195;19.126767;CSF02804;1;;;
CSF02807;Rakosmezei ter;47.524463;19.133112;CSF02807;1;;;
CSF02810;Szuglo utca / Cinkotai ut;47.526789;19.127328;CSF02810;1;;;
CSF02812;Komocsy utca;47.521457;19.122857;CSF02812;1;;;
CSF02815;Szuglo utca / Nagy Lajos kiraly utja;47.517253;19.115844;CSF02815;1;;;
CSF02820;Szuglo utca / Rona utca;47.514355;19.111097;CSF02820;1;;;
CSF02826;Bosnyak ter;47.519883;19.112632;CSF02826;1;;;
CSF02846;Rakospatak utca / Csomori ut;47.525583;19.119852;CSF02846;1;;;
CSF02848;Cinkotai ut;47.528478;19.123613;CSF02848;1;;;
CSF02853;Furesz utca;47.523489;19.113595;CSF02853;1;;;
CSF02858;ov utca;47.534440;19.112793;CSF02858;1;;;
CSF02861;Rakospatak utca;47.528937;19.107332;CSF02861;1;;;
CSF02868;Nagy Lajos kiraly utja / Czobor utca;47.522509;19.102084;CSF02868;1;;;
CSF02875;Korong utca;47.514651;19.097227;CSF02875;1;;;
CSF02880;Erzsebet kiralyne utja, aluljaro;47.516791;19.092846;CSF02880;1;;;
CSF02893;Kacsoh Pongrac ut;47.518453;19.088988;CSF02893;1;;;
CSF02898;Kassai ter;47.524003;19.097935;CSF02898;1;;;
CSF02904;Pandorfalu utca;47.529641;19.102884;CSF02904;1;;;
CSF02907;Csaktornya park;47.536461;19.106975;CSF02907;1;;;
CSF02909;Miskolci utca;47.532352;19.110527;CSF02909;1;;;
CSF02913;Szentes utca;47.526625;19.117178;CSF02913;1;;;
CSF02916;Rona utca;47.512045;19.115783;CSF02916;1;;;
CSF02918;Torokor utca;47.508060;19.108057;CSF02918;1;;;
CSF02928;Pillango utca;47.503486;19.118671;CSF02928;1;;;
CSF02930;Kaffka Margit utca;47.507905;19.126561;CSF02930;1;;;
CSF02932;Tihamer utca;47.511732;19.139749;CSF02932;1;;;
CSF02935;ujvaros park;47.514740;19.144958;CSF02935;1;;;
CSF02936;Malyva utca;47.511409;19.132799;CSF02936;1;;;
CSF02939;Godolloi utca;47.515493;19.133399;CSF02939;1;;;
CSF02942;Miskolci utca / Szuglo utca;47.524663;19.124680;CSF02942;1;;;
CSF02943;Furesz utca / Szuglo utca;47.519881;19.119084;CSF02943;1;;;
CSF02945;Kerekgyarto utca;47.532436;19.117105;CSF02945;1;;;
CSF02947;Furesz utca;47.526029;19.104832;CSF02947;1;;;
CSF02952;Nezsider park;47.527100;19.100867;CSF02952;1;;;
CSF02954;Sarret park;47.533735;19.106114;CSF02954;1;;;
CSF02956;Posta Jarmutelep;47.510208;19.112368;CSF02956;1;;;
CSF02960;Amerikai ut;47.513924;19.102922;CSF02960;1;;;
CSF02963;Laky Adolf utca;47.519785;19.097581;CSF02963;1;;;
CSF02968;Tihamer utca;47.506943;19.133325;CSF02968;1;;;
CSF02974;Mexikoi ut;47.520477;19.091456;CSF02974;1;;;
CSF02977;Ajtosi Durer sor;47.513886;19.095655;CSF02977;1;;;
CSF02982;Besztercebanyai utca;47.541480;19.171726;CSF02982;1;;;
CSF02988;Rakospalotai hatarut;47.528677;19.152825;CSF02988;1;;;
CSF02994;Jozsef utca;47.532303;19.156252;CSF02994;1;;;
CSF02996;Rakospalota, Csomori-patak;47.590233;19.122553;CSF02996;1;;;
CSF02998;Visonta utca;47.586680;19.121417;CSF02998;1;;;
CSF03015;Kozvagohid ter;47.572134;19.125451;CSF03015;1;;;
CSF03018;Kovacsi Kalman ter;47.573746;19.121562;CSF03018;1;;;
CSF03020;Geza fejedelem ter;47.568458;19.118012;CSF03020;1;;;
CSF03022;Pozsony utca;47.568397;19.117000;CSF03022;1;;;
CSF03026;Rakospalota, Kossuth utca;47.568011;19.125767;CSF03026;1;;;
CSF03035;Kossuth utca, lakotelep;47.566158;19.129343;CSF03035;1;;;
CSF03037;Juhos utca;47.564756;19.128218;CSF03037;1;;;
CSF03045;Szechenyi ter;47.564224;19.120881;CSF03045;1;;;
CSF03050;Hubay Jeno ter;47.562649;19.115109;CSF03050;1;;;
CSF03056;Beller Imre utca;47.561390;19.118199;CSF03056;1;;;
CSF03059;Illyes Gyula utca;47.558933;19.120881;CSF03059;1;;;
CSF03063;Fazekas sor;47.557283;19.125748;CSF03063;1;;;
CSF03066;Szerencs utca;47.553109;19.111765;CSF03066;1;;;
CSF03070;Rakos uti szakrendelo;47.554016;19.118868;CSF03070;1;;;
CSF03075;Istvantelek vasutallomas;47.550971;19.107511;CSF03075;1;;;
CSF03081;Patyolat utca;47.547120;19.109585;CSF03081;1;;;
CSF03082;Szechenyi ut;47.545904;19.112706;CSF03082;1;;;
CSF03086;Szechenyi ut;47.544010;19.114935;CSF03086;1;;;
CSF03091;Perczel Mor utca;47.539037;19.112179;CSF03091;1;;;
CSF03095;Pestujhelyi ter;47.534190;19.124545;CSF03095;1;;;
CSF03096;Sztarai Mihaly ter;47.539872;19.128669;CSF03096;1;;;
CSF03100;Vag utca;47.540067;19.119540;CSF03100;1;;;
CSF03102;Rakospalota, MaV-telep;47.541408;19.121312;CSF03102;1;;;
CSF03104;Vasutastelep utca;47.542571;19.121695;CSF03104;1;;;
CSF03108;Szerencs utca;47.546585;19.127136;CSF03108;1;;;
CSF03112;Szerencs utca;47.549400;19.122725;CSF03112;1;;;
CSF03117;Klapka Gyorgy utca;47.551987;19.122393;CSF03117;1;;;
CSF03120;Kozak ter;47.550222;19.125485;CSF03120;1;;;
CSF03123;Bercsenyi Miklos utca;47.548367;19.123889;CSF03123;1;;;
CSF03127;Rakospalotai koztemeto;47.551694;19.134478;CSF03127;1;;;
CSF03134;Thokoly ut;47.538236;19.133850;CSF03134;1;;;
CSF03136;Apollo utca;47.537142;19.134937;CSF03136;1;;;
CSF03139;Madach utca;47.538998;19.137098;CSF03139;1;;;
CSF03143;Kesmark utca;47.530007;19.148564;CSF03143;1;;;
CSF03144;ujpalota, Szentmihalyi ut;47.541589;19.151501;CSF03144;1;;;
CSF03154;Fo ter;47.541755;19.140690;CSF03154;1;;;
CSF03157;Vasarcsarnok;47.545291;19.139142;CSF03157;1;;;
CSF03166;ujpalota, Nyirpalota ut;47.547190;19.141670;CSF03166;1;;;
CSF03168;Opal utca;47.542168;19.117165;CSF03168;1;;;
CSF03171;arokhat ut;47.577216;19.124641;CSF03171;1;;;
CSF03174;Karatna ter;47.543023;19.108793;CSF03174;1;;;
CSF03176;Szekely Elek ut;47.579671;19.126922;CSF03176;1;;;
CSF03180;Rädda Barnen utca;47.557219;19.113498;CSF03180;1;;;
CSF03181;Wesselenyi utca;47.549598;19.116856;CSF03181;1;;;
CSF03183;Beller Imre utca;47.554933;19.115634;CSF03183;1;;;
CSF03185;Emlek ter;47.536906;19.126601;CSF03185;1;;;
CSF03187;Ady Endre utca;47.535357;19.120603;CSF03187;1;;;
CSF03190;Wesselenyi utca;47.544125;19.123624;CSF03190;1;;;
CSF03192;Sarfu utca;47.547452;19.134689;CSF03192;1;;;
CSF03196;Molnar Viktor utca;47.533540;19.130357;CSF03196;1;;;
CSF03198;Kesmark utca 20.;47.531913;19.144857;CSF03198;1;;;
CSF03199;Fazis utca;47.533940;19.141300;CSF03199;1;;;
CSF03202;Erdokerulo utca;47.539845;19.146657;CSF03202;1;;;
CSF03203;Szent Korona utja;47.547494;19.114807;CSF03203;1;;;
CSF03205;Toth Istvan utca;47.538095;19.116804;CSF03205;1;;;
CSF03210;Gusztav utca;47.539122;19.174522;CSF03210;1;;;
CSF03212;Csomori ut (Szlovak ut);47.534754;19.181892;CSF03212;1;;;
CSF03214;Kisszentmihaly, Baross utca;47.536510;19.178016;CSF03214;1;;;
CSF03218;Timur utca;47.531809;19.188644;CSF03218;1;;;
CSF03219;Gusztav utca;47.535657;19.166871;CSF03219;1;;;
CSF03224;Matyas kiraly utca;47.532503;19.176055;CSF03224;1;;;
CSF03231;Matyasfoldi ter;47.523318;19.185103;CSF03231;1;;;
CSF03232;Sasvar utca;47.520139;19.187890;CSF03232;1;;;
CSF03236;Fuvallat utca;47.510005;19.185326;CSF03236;1;;;
CSF03238;Ballada utca;47.504210;19.188212;CSF03238;1;;;
CSF03240;Galgaheviz utca;47.503603;19.183375;CSF03240;1;;;
CSF03244;Sashalom;47.508917;19.179569;CSF03244;1;;;
CSF03247;Margit utca;47.511679;19.176575;CSF03247;1;;;
CSF03249;Budapesti ut;47.516309;19.171090;CSF03249;1;;;
CSF03253;Rakosi ut;47.521138;19.167323;CSF03253;1;;;
CSF03255;Jozsef utca;47.520937;19.166785;CSF03255;1;;;
CSF03257;Janos utca;47.528567;19.167462;CSF03257;1;;;
CSF03260;Jozsef utca;47.526163;19.162235;CSF03260;1;;;
CSF03265;Rakoczi ut;47.524305;19.157484;CSF03265;1;;;
CSF03268;Batthyany utca;47.518446;19.161409;CSF03268;1;;;
CSF03269;Rakosi ut;47.518190;19.160911;CSF03269;1;;;
CSF03270;Budapesti ut;47.515169;19.163878;CSF03270;1;;;
CSF03273;Thokoly ut;47.508131;19.172455;CSF03273;1;;;
CSF03277;Palya utca;47.521742;19.152586;CSF03277;1;;;
CSF03278;Csomori ut;47.521455;19.151722;CSF03278;1;;;
CSF03281;Rakosszentmihaly vasutallomas;47.519847;19.148244;CSF03281;1;;;
CSF03283;Rozsa utca;47.515969;19.155940;CSF03283;1;;;
CSF03284;Raktarak;47.536570;19.245431;CSF03284;1;;;
CSF03286;Cinkotai autobuszgarazs;47.498618;19.237866;CSF03286;1;;;
CSF03291;Injekciouzem;47.496085;19.231790;CSF03291;1;;;
CSF03293;Cinkota also;47.526364;19.220986;CSF03293;1;;;
CSF03297;allas utca;47.529351;19.194625;CSF03297;1;;;
CSF03300;Ostoros ut 61.;47.523440;19.208932;CSF03300;1;;;
CSF03302;Csokako utca;47.521880;19.215354;CSF03302;1;;;
CSF03304;Cinkota;47.519526;19.217508;CSF03304;1;;;
CSF03306;Vidamvasar utca;47.520062;19.219179;CSF03306;1;;;
CSF03308;Matyasfold, repuloter;47.511601;19.193735;CSF03308;1;;;
CSF03313;Pilota utca;47.505439;19.198297;CSF03313;1;;;
CSF03314;Diosy Lajos utca;47.506675;19.204700;CSF03314;1;;;
CSF03316;ujszasz utca;47.509022;19.208351;CSF03316;1;;;
CSF03319;Bokenyfoldi ut;47.508747;19.209247;CSF03319;1;;;
CSF03320;Hunyadvar utca;47.512027;19.204270;CSF03320;1;;;
CSF03322;Bokenyfoldi ut;47.514369;19.202777;CSF03322;1;;;
CSF03325;Anilin utca;47.513378;19.219510;CSF03325;1;;;
CSF03327;Georgina utca;47.518386;19.226709;CSF03327;1;;;
CSF03334;Ilonatelep;47.525596;19.228974;CSF03334;1;;;
CSF03337;Erdei bekotout;47.507727;19.235322;CSF03337;1;;;
CSF03339;Margit utca;47.517473;19.190746;CSF03339;1;;;
CSF03343;Szent Korona utca;47.529955;19.178499;CSF03343;1;;;
CSF03345;Garat utca;47.506210;19.181209;CSF03345;1;;;
CSF03348;Peterke utca;47.533239;19.185353;CSF03348;1;;;
CSF03349;Baross utca;47.533215;19.169226;CSF03349;1;;;
CSF03351;Szilas-patak;47.529946;19.186719;CSF03351;1;;;
CSF03352;Ida utca;47.526164;19.182254;CSF03352;1;;;
CSF03356;Sasvar utca;47.514476;19.173303;CSF03356;1;;;
CSF03357;Szent Korona utca;47.525885;19.169545;CSF03357;1;;;
CSF03359;Szent Korona utca;47.523677;19.164753;CSF03359;1;;;
CSF03361;Baross utca;47.526462;19.154992;CSF03361;1;;;
CSF03364;Szent Korona utca;47.520454;19.158625;CSF03364;1;;;
CSF03368;Sashalmi ter;47.509640;19.170311;CSF03368;1;;;
CSF03370;Baross utca;47.524308;19.150074;CSF03370;1;;;
CSF03371;Szent Korona utcai lakotelep;47.518485;19.153429;CSF03371;1;;;
CSF03377;Felsomalom utca;47.526162;19.201623;CSF03377;1;;;
CSF03382;Papir utca;47.510450;19.213035;CSF03382;1;;;
CSF03385;Farkashalom utca;47.512033;19.216472;CSF03385;1;;;
CSF03386;Cinke utca;47.517128;19.222874;CSF03386;1;;;
CSF03389;Jokai Mor utca;47.504998;19.194506;CSF03389;1;;;
CSF03390;Alsomalom utca;47.524768;19.204806;CSF03390;1;;;
CSF03393;Jokai Mor utca (Rendorseg);47.510707;19.190329;CSF03393;1;;;
CSF03394;Csinszka utca;47.515515;19.206465;CSF03394;1;;;
CSF03397;Matyasfold, Imre utca;47.513621;19.200339;CSF03397;1;;;
CSF03402;Zsemlekes ut;47.503028;19.214365;CSF03402;1;;;
CSF03403;EGIS Gyogyszergyar;47.496761;19.225136;CSF03403;1;;;
CSF03405;Cinkotai koztemeto;47.530743;19.236226;CSF03405;1;;;
CSF03408;Gida utca;47.514806;19.191665;CSF03408;1;;;
CSF03409;arpadfold;47.532978;19.212553;CSF03409;1;;;
CSF03411;Szabadsagtelep;47.537404;19.206185;CSF03411;1;;;
CSF03414;Cinkota;47.519436;19.217421;CSF03414;1;;;
CSF03416;Matyasfold also;47.515986;19.207455;CSF03416;1;;;
CSF03417;Matyasfold, Imre utca;47.513545;19.199582;CSF03417;1;;;
CSF03419;Matyasfold, repuloter;47.511857;19.194054;CSF03419;1;;;
CSF03421;Ilonatelep;47.526627;19.229402;CSF03421;1;;;
CSF03423;Nagyicce;47.507016;19.167690;CSF03423;1;;;
CSF03425;Sashalom;47.508952;19.178647;CSF03425;1;;;
CSF03427;Frangepan utca;47.456192;19.201321;CSF03427;1;;;
CSF03430;Lorinci ut;47.453296;19.220303;CSF03430;1;;;
CSF03433;Ebergeny utca;47.490841;19.302884;CSF03433;1;;;
CSF03435;Poroly utca;47.491464;19.297353;CSF03435;1;;;
CSF03437;Sagi utca;47.473707;19.273463;CSF03437;1;;;
CSF03440;Czegledi Mihaly utca;47.489672;19.290258;CSF03440;1;;;
